ts_code,name,l1_code,l1_name,l2_code,l2_name,l3_code,l3_name
002516.SZ,旷达科技,801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件
002517.SZ,恺英网络,801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ
002518.SZ,科士达,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ
002522.SZ,,,,,,,
002530.SZ,,,,,,,
002531.SZ,天顺风能,801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件
002534.SZ,,,,,,,
002536.SZ,飞龙股份,801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统
002537.SZ,,,,,,,
002539.SZ,云图控股,801030.SI,基础化工,801038.SI,农化制品,850381.SI,复合肥
002541.SZ,鸿路钢构,801720.SI,建筑装饰,801724.SI,专业工程,857241.SI,钢结构
002543.SZ,万和电气,801110.SI,家用电器,801114.SI,厨卫电器,851142.SI,卫浴电器
002544.SZ,普天科技,801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务
002545.SZ,,,,,,,
002549.SZ,凯美特气,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品
002550.SZ,千红制药,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
002556.SZ,,,,,,,
002557.SZ,,,,,,,
002558.SZ,巨人网络,801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ
002563.SZ,森马服饰,801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装
002567.SZ,,,,,,,
002572.SZ,,,,,,,
002573.SZ,,,,,,,
002581.SZ,ST未名,801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品
002583.SZ,海能达,801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件
002585.SZ,双星新材,801030.SI,基础化工,801036.SI,塑料,850355.SI,膜材料
002588.SZ,史丹利,801030.SI,基础化工,801038.SI,农化制品,850381.SI,复合肥
002589.SZ,,,,,,,
002597.SZ,,,,,,,
002605.SZ,,,,,,,
002609.SZ,捷顺科技,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
002610.SZ,ST爱康(退市),801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材
002611.SZ,东方精工,801890.SI,机械设备,801074.SI,专用设备,850726.SI,印刷包装机械
002612.SZ,朗姿股份,801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装
002614.SZ,奥佳华,801110.SI,家用电器,801117.SI,其他家电Ⅱ,851171.SI,其他家电Ⅲ
002617.SZ,露笑科技,801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电
002626.SZ,,,,,,,
002635.SZ,,,,,,,
002636.SZ,,,,,,,
002639.SZ,雪人集团,801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备
002641.SZ,公元股份,801710.SI,建筑材料,801713.SI,装修建材,850616.SI,管材
002643.SZ,,,,,,,
002645.SZ,,,,,,,
002646.SZ,,,,,,,
002649.SZ,博彦科技,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
002651.SZ,,,,,,,
002654.SZ,万润科技,801080.SI,电子,801084.SI,光学光电子,850832.SI,LED
002662.SZ,峰璟股份,801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件
002664.SZ,,,,,,,
002668.SZ,,,,,,,
002675.SZ,东诚药业,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
002677.SZ,,,,,,,
002681.SZ,,,,,,,
002690.SZ,美亚光电,801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备
002695.SZ,,,,,,,
002697.SZ,红旗连锁,801200.SI,商贸零售,801203.SI,一般零售,852032.SI,超市
002698.SZ,,,,,,,
002701.SZ,,,,,,,
002705.SZ,新宝股份,801110.SI,家用电器,801113.SI,小家电,851131.SI,厨房小家电
002706.SZ,良信股份,801730.SI,电力设备,801738.SI,电网设备,857382.SI,配电设备
002716.SZ,,,,,,,
002717.SZ,ST岭南,801720.SI,建筑装饰,801723.SI,基础建设,857251.SI,园林工程
002724.SZ,,,,,,,
002726.SZ,龙大美食,801120.SI,食品饮料,801124.SI,食品加工,851241.SI,肉制品
002727.SZ,一心堂,801150.SI,医药生物,801154.SI,医药商业,851543.SI,线下药店
002733.SZ,,,,,,,
002737.SZ,,,,,,,
002738.SZ,,,,,,,
002741.SZ,,,,,,,
002745.SZ,木林森,801080.SI,电子,801084.SI,光学光电子,850832.SI,LED
002746.SZ,仙坛股份,801010.SI,农林牧渔,801017.SI,养殖业,850173.SI,肉鸡养殖
002747.SZ,,,,,,,
002755.SZ,奥赛康,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
002759.SZ,天际股份,801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品
002761.SZ,,,,,,,
002768.SZ,,,,,,,
002773.SZ,,,,,,,
002777.SZ,,,,,,,
002779.SZ,中坚科技,801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备
002782.SZ,,,,,,,
002791.SZ,坚朗五金,801710.SI,建筑材料,801713.SI,装修建材,850614.SI,其他建材
002792.SZ,通宇通讯,801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件
002803.SZ,吉宏股份,801200.SI,商贸零售,801206.SI,互联网电商,852062.SI,跨境电商
002807.SZ,江阴银行,801780.SI,银行,801785.SI,农商行Ⅱ,857851.SI,农商行Ⅲ
002810.SZ,山东赫达,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品
002815.SZ,崇达技术,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板
002832.SZ,,,,,,,
002833.SZ,,,,,,,
002837.SZ,英维克,801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备
002838.SZ,道恩股份,801030.SI,基础化工,801036.SI,塑料,850353.SI,改性塑料
002839.SZ,张家港行,801780.SI,银行,801785.SI,农商行Ⅱ,857851.SI,农商行Ⅲ
002840.SZ,华统股份,801120.SI,食品饮料,801124.SI,食品加工,851241.SI,肉制品
002847.SZ,,,,,,,
002850.SZ,科达利,801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池
002851.SZ,麦格米特,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ
002859.SZ,洁美科技,801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ
002865.SZ,,,,,,,
002866.SZ,,,,,,,
002867.SZ,周大生,801130.SI,纺织服饰,801133.SI,饰品,851331.SI,钟表珠宝
002880.SZ,卫光生物,801150.SI,医药生物,801152.SI,生物制品,851522.SI,血液制品
002881.SZ,,,,,,,
002882.SZ,金龙羽,801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他
002891.SZ,中宠股份,801010.SI,农林牧渔,801014.SI,饲料,850144.SI,宠物食品
002892.SZ,科力尔,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ
002895.SZ,川恒股份,801030.SI,基础化工,801038.SI,农化制品,850332.SI,磷肥及磷化工
002896.SZ,,,,,,,
002897.SZ,,,,,,,
002901.SZ,大博医疗,801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材
002906.SZ,华阳集团,801880.SI,汽车,801093.SI,汽车零部件,850926.SI,汽车电子电气系统
002911.SZ,佛燃能源,801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ
002912.SZ,中新赛克,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
002913.SZ,奥士康,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板
002918.SZ,,,,,,,
002925.SZ,,,,,,,
002928.SZ,,,,,,,
002929.SZ,润建股份,801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务
002930.SZ,宏川智慧,801170.SI,交通运输,801178.SI,物流,851786.SI,仓储物流
002932.SZ,明德生物,801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断
002936.SZ,郑州银行,801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ
002941.SZ,新疆交建,801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程
002946.SZ,新乳业,801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品
002947.SZ,恒铭达,801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装
002948.SZ,青岛银行,801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ
002950.SZ,奥美医疗,801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材
002959.SZ,小熊电器,801110.SI,家用电器,801113.SI,小家电,851131.SI,厨房小家电
002960.SZ,青鸟消防,801890.SI,机械设备,801074.SI,专用设备,850728.SI,楼宇设备
002961.SZ,瑞达期货,801790.SI,非银金融,801191.SI,多元金融,851923.SI,期货
002965.SZ,祥鑫科技,801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件
002967.SZ,,,,,,,
002970.SZ,锐明技术,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
002975.SZ,,,,,,,
002977.SZ,,,,,,,
002978.SZ,,,,,,,
002979.SZ,,,,,,,
002984.SZ,,,,,,,
002985.SZ,,,,,,,
002987.SZ,,,,,,,
002990.SZ,,,,,,,
002991.SZ,,,,,,,
002993.SZ,,,,,,,
003006.SZ,,,,,,,
003009.SZ,,,,,,,
003012.SZ,,,,,,,
003021.SZ,,,,,,,
003031.SZ,中瓷电子,801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件
003032.SZ,,,,,,,
003039.SZ,,,,,,,
003040.SZ,,,,,,,
300002.SZ,,,,,,,
300006.SZ,莱美药业,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
300007.SZ,汉威科技,801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表
300008.SZ,天海防务,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ
300009.SZ,安科生物,801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品
300020.SZ,ST银江,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300026.SZ,红日药业,801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ
300027.SZ,华谊兄弟,801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作
300031.SZ,,,,,,,
300034.SZ,,,,,,,
300035.SZ,,,,,,,
300036.SZ,超图软件,801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件
300039.SZ,,,,,,,
300045.SZ,华力创通,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ
300047.SZ,天源迪科,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300049.SZ,,,,,,,
300054.SZ,,,,,,,
300055.SZ,,,,,,,
300065.SZ,海兰信,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ
300068.SZ,南都电源,801730.SI,电力设备,801737.SI,电池,857375.SI,蓄电池及其他电池
300075.SZ,,,,,,,
300077.SZ,国民技术,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计
300078.SZ,思创智联,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300079.SZ,数码视讯,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300080.SZ,,,,,,,
300083.SZ,,,,,,,
300085.SZ,银之杰,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300087.SZ,荃银高科,801010.SI,农林牧渔,801016.SI,种植业,850111.SI,种子
300088.SZ,长信科技,801080.SI,电子,801084.SI,光学光电子,850831.SI,面板
300091.SZ,*ST金灵,801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备
300098.SZ,,,,,,,
300100.SZ,双林股份,801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件
300101.SZ,,,,,,,
300102.SZ,乾照光电,801080.SI,电子,801084.SI,光学光电子,850832.SI,LED
300109.SZ,,,,,,,
300113.SZ,顺网科技,801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ
300114.SZ,,,,,,,
300115.SZ,长盈精密,801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装
300118.SZ,东方日升,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件
300119.SZ,瑞普生物,801010.SI,农林牧渔,801018.SI,动物保健Ⅱ,850181.SI,动物保健Ⅲ
300123.SZ,,,,,,,
300127.SZ,,,,,,,
300129.SZ,泰胜风能,801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件
300130.SZ,新国都,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
300131.SZ,,,,,,,
300132.SZ,,,,,,,
300133.SZ,华策影视,801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作
300134.SZ,大富科技,801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件
300140.SZ,,,,,,,
300143.SZ,,,,,,,
300145.SZ,南方泵业,801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备
300149.SZ,,,,,,,
300151.SZ,昌红科技,801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备
300158.SZ,,,,,,,
300166.SZ,东方国信,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300170.SZ,汉得信息,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300171.SZ,,,,,,,
300177.SZ,中海达,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ
300180.SZ,,,,,,,
300181.SZ,佐力药业,801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ
300182.SZ,捷成股份,801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作
300183.SZ,东软载波,801770.SI,通信,801102.SI,通信设备,851027.SI,其他通信设备
300184.SZ,力源信息,801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ
300185.SZ,通裕重工,801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件
300188.SZ,国投智能,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300191.SZ,潜能恒信,801960.SI,石油石化,801962.SI,油服工程,859622.SI,油气及炼化工程
300199.SZ,翰宇药业,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
300203.SZ,聚光科技,801970.SI,环保,801972.SI,环保设备Ⅱ,859721.SI,环保设备Ⅲ
300204.SZ,,,,,,,
300205.SZ,*ST天喻,801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件
300206.SZ,理邦仪器,801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备
300208.SZ,中程退(退市),801230.SI,综合,801231.SI,综合Ⅱ,852311.SI,综合Ⅲ
300215.SZ,电科院,801210.SI,社会服务,801218.SI,专业服务,852182.SI,检测服务
300219.SZ,鸿利智汇,801080.SI,电子,801084.SI,光学光电子,850832.SI,LED
300222.SZ,,,,,,,
300224.SZ,,,,,,,
300226.SZ,上海钢联,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300229.SZ,拓尔思,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300232.SZ,洲明科技,801080.SI,电子,801084.SI,光学光电子,850832.SI,LED
300233.SZ,金城医药,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
300236.SZ,,,,,,,
300244.SZ,迪安诊断,801150.SI,医药生物,801156.SI,医疗服务,851562.SI,诊断服务
300253.SZ,卫宁健康,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300255.SZ,,,,,,,
300257.SZ,开山股份,801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备
300260.SZ,新莱应材,801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品
300261.SZ,雅本化学,801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药
300263.SZ,,,,,,,
300266.SZ,,,,,,,
300267.SZ,,,,,,,
300271.SZ,华宇软件,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300276.SZ,,,,,,,
300284.SZ,苏交科,801720.SI,建筑装饰,801726.SI,工程咨询服务Ⅱ,857261.SI,工程咨询服务Ⅲ
300287.SZ,飞利信,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300292.SZ,吴通控股,801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务
300294.SZ,,,,,,,
300296.SZ,利亚德,801080.SI,电子,801084.SI,光学光电子,850832.SI,LED
300298.SZ,三诺生物,801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备
300303.SZ,聚飞光电,801080.SI,电子,801084.SI,光学光电子,850832.SI,LED
300307.SZ,慈星股份,801890.SI,机械设备,801074.SI,专用设备,850721.SI,纺织服装设备
300311.SZ,ST任子行,801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件
300315.SZ,掌趣科技,801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ
300318.SZ,,,,,,,
300319.SZ,,,,,,,
300322.SZ,硕贝德,801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装
300323.SZ,,,,,,,
300326.SZ,ST凯利,801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材
300327.SZ,中颖电子,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计
300328.SZ,,,,,,,
300332.SZ,天壕能源,801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ
300337.SZ,银邦股份,801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝
300339.SZ,润和软件,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300341.SZ,,,,,,,
300343.SZ,,,,,,,
300346.SZ,,,,,,,
300348.SZ,长亮科技,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300352.SZ,北信源,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300355.SZ,蒙草生态,801720.SI,建筑装饰,801723.SI,基础建设,857251.SI,园林工程
300357.SZ,我武生物,801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品
300358.SZ,楚天科技,801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备
300360.SZ,炬华科技,801730.SI,电力设备,801738.SI,电网设备,857323.SI,电工仪器仪表
300363.SZ,,,,,,,
300365.SZ,,,,,,,
300366.SZ,ST创意,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300368.SZ,汇金股份,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
300369.SZ,绿盟科技,801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件
300373.SZ,扬杰科技,801080.SI,电子,801081.SI,半导体,850812.SI,分立器件
300377.SZ,赢时胜,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300378.SZ,鼎捷数智,801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件
300379.SZ,东通退(退市),801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300382.SZ,斯莱克,801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备
300386.SZ,飞天诚信,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
300393.SZ,中来股份,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件
300394.SZ,,,,,,,
300395.SZ,,,,,,,
300397.SZ,,,,,,,
300398.SZ,,,,,,,
300401.SZ,,,,,,,
300406.SZ,九强生物,801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断
300409.SZ,,,,,,,
300415.SZ,伊之密,801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备
300416.SZ,苏试试验,801210.SI,社会服务,801218.SI,专业服务,852182.SI,检测服务
300423.SZ,昇辉科技,801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备
300428.SZ,,,,,,,
300429.SZ,,,,,,,
300432.SZ,,,,,,,
300438.SZ,,,,,,,
300439.SZ,美康生物,801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断
300441.SZ,鲍斯股份,801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备
300443.SZ,金雷股份,801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件
300446.SZ,,,,,,,
300451.SZ,创业慧康,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300455.SZ,,,,,,,
300456.SZ,,,,,,,
300457.SZ,,,,,,,
300458.SZ,全志科技,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计
300459.SZ,汤姆猫,801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ
300463.SZ,迈克生物,801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断
300468.SZ,,,,,,,
300470.SZ,中密控股,801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备
300475.SZ,香农芯创,801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ
300476.SZ,胜宏科技,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板
300477.SZ,,,,,,,
300482.SZ,万孚生物,801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断
300485.SZ,,,,,,,
300487.SZ,,,,,,,
300492.SZ,,,,,,,
300493.SZ,润欣科技,801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ
300497.SZ,富祥药业,801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药
300502.SZ,,,,,,,
300510.SZ,,,,,,,
300523.SZ,辰安科技,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300525.SZ,博思软件,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300527.SZ,ST应急,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ
300531.SZ,优博讯,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
300548.SZ,长芯博创,801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件
300552.SZ,万集科技,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
300567.SZ,精测电子,801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表
300568.SZ,,,,,,,
300570.SZ,太辰光,801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件
300573.SZ,兴齐眼药,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
300576.SZ,,,,,,,
300579.SZ,,,,,,,
300580.SZ,,,,,,,
300587.SZ,天铁科技,801030.SI,基础化工,801037.SI,橡胶,850362.SI,其他橡胶制品
300590.SZ,移为通信,801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件
300593.SZ,,,,,,,
300595.SZ,,,,,,,
300596.SZ,,,,,,,
300598.SZ,,,,,,,
300602.SZ,,,,,,,
300604.SZ,,,,,,,
300607.SZ,,,,,,,
300613.SZ,富瀚微,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计
300616.SZ,尚品宅配,801140.SI,轻工制造,801142.SI,家居用品,851438.SI,定制家居
300618.SZ,,,,,,,
300620.SZ,光库科技,801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件
300623.SZ,捷捷微电,801080.SI,电子,801081.SI,半导体,850812.SI,分立器件
300624.SZ,,,,,,,
300627.SZ,,,,,,,
300630.SZ,普利退(退市),801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
300633.SZ,,,,,,,
300634.SZ,彩讯股份,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300638.SZ,广和通,801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件
300639.SZ,凯普生物,801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断
300641.SZ,正丹股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品
300653.SZ,正海生物,801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材
300655.SZ,,,,,,,
300657.SZ,弘信电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板
300659.SZ,中孚信息,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
300660.SZ,江苏雷利,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ
300662.SZ,科锐国际,801210.SI,社会服务,801218.SI,专业服务,852181.SI,人力资源服务
300663.SZ,科蓝软件,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300666.SZ,江丰电子,801080.SI,电子,801081.SI,半导体,850813.SI,半导体材料
300671.SZ,富满微,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计
300672.SZ,国科微,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计
300674.SZ,宇信科技,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300678.SZ,中科信息,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300679.SZ,电连技术,801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装
300682.SZ,朗新科技,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300684.SZ,,,,,,,
300685.SZ,艾德生物,801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断
300687.SZ,赛意信息,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
300693.SZ,盛弘股份,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ
300696.SZ,爱乐达,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ
300702.SZ,,,,,,,
300705.SZ,九典制药,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
300709.SZ,精研科技,801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装
300718.SZ,,,,,,,
300723.SZ,一品红,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
300725.SZ,,,,,,,
300726.SZ,,,,,,,
300735.SZ,光弘科技,801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装
300737.SZ,,,,,,,
300738.SZ,,,,,,,
300740.SZ,水羊股份,801980.SI,美容护理,801982.SI,化妆品,859822.SI,品牌化妆品
300741.SZ,,,,,,,
300747.SZ,,,,,,,
300748.SZ,金力永磁,801050.SI,有色金属,801051.SI,金属新材料,850522.SI,磁性材料
300755.SZ,华致酒行,801200.SI,商贸零售,801204.SI,专业连锁Ⅱ,852041.SI,专业连锁Ⅲ
300757.SZ,,,,,,,
300761.SZ,立华股份,801010.SI,农林牧渔,801017.SI,养殖业,850173.SI,肉鸡养殖
300762.SZ,,,,,,,
300765.SZ,新诺威,801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药
300767.SZ,震安科技,801030.SI,基础化工,801037.SI,橡胶,850362.SI,其他橡胶制品
300768.SZ,迪普科技,801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件
300770.SZ,新媒股份,801760.SI,传媒,801995.SI,电视广播Ⅱ,859951.SI,电视广播Ⅲ
300772.SZ,运达股份,801730.SI,电力设备,801736.SI,风电设备,857361.SI,风电整机
300773.SZ,,,,,,,
300775.SZ,三角防务,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ
