ts_code,name,l1_code,l1_name,l2_code,l2_name,l3_code,l3_name
688100.SH,,,,,,,
688105.SH,,,,,,,
688107.SH,,,,,,,
688114.SH,华大智造,801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备
688116.SH,,,,,,,
688120.SH,华海清科,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备
688122.SH,,,,,,,
688153.SH,,,,,,,
688166.SH,博瑞医药,801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药
688169.SH,,,,,,,
688172.SH,燕东微,801080.SI,电子,801081.SI,半导体,850812.SI,分立器件
688180.SH,君实生物-U,801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品
688183.SH,,,,,,,
688185.SH,康希诺,801150.SI,医药生物,801152.SI,生物制品,851523.SI,疫苗
688188.SH,柏楚电子,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
688192.SH,,,,,,,
688200.SH,,,,,,,
688208.SH,道通科技,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
688213.SH,思特威-W,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计
688220.SH,翱捷科技-U,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计
688234.SH,天岳先进,801080.SI,电子,801081.SI,半导体,850813.SI,半导体材料
688235.SH,,,,,,,
688248.SH,,,,,,,
688249.SH,晶合集成,801080.SI,电子,801081.SI,半导体,850816.SI,集成电路制造
688256.SH,寒武纪-U,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计
688266.SH,,,,,,,
688276.SH,,,,,,,
688278.SH,特宝生物,801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品
688281.SH,华秦科技,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ
688289.SH,圣湘生物,801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断
688295.SH,中复神鹰,801030.SI,基础化工,801032.SI,化学纤维,850344.SI,其他化学纤维
688297.SH,中无人机,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ
688301.SH,奕瑞科技,801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备
688318.SH,,,,,,,
688321.SH,微芯生物,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
688322.SH,,,,,,,
688331.SH,荣昌生物,801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品
688336.SH,三生国健,801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品
688347.SH,,,,,,,
688348.SH,昱能科技,801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器
688349.SH,三一重能,801730.SI,电力设备,801736.SI,风电设备,857361.SI,风电整机
688361.SH,,,,,,,
688363.SH,华熙生物,801980.SI,美容护理,801983.SI,医疗美容,859831.SI,医美耗材
688375.SH,,,,,,,
688385.SH,,,,,,,
688387.SH,信科移动-U,801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件
688390.SH,固德威,801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器
688425.SH,,,,,,,
688469.SH,,,,,,,
688475.SH,萤石网络,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备
688516.SH,,,,,,,
688520.SH,神州细胞,801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品
688521.SH,芯原股份,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计
688525.SH,佰维存储,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计
688536.SH,,,,,,,
688538.SH,,,,,,,
688561.SH,,,,,,,
688563.SH,,,,,,,
688567.SH,孚能科技,801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池
688568.SH,中科星图,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
688578.SH,,,,,,,
688582.SH,,,,,,,
688599.SH,,,,,,,
688608.SH,恒玄科技,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计
688615.SH,,,,,,,
688617.SH,惠泰医疗,801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材
688629.SH,,,,,,,
688676.SH,,,,,,,
688690.SH,,,,,,,
688692.SH,,,,,,,
688702.SH,,,,,,,
688709.SH,,,,,,,
688728.SH,,,,,,,
688772.SH,,,,,,,
688777.SH,,,,,,,
688778.SH,,,,,,,
688779.SH,,,,,,,
688819.SH,,,,,,,
689009.SH,,,,,,,
