ts_code,name,l1_code,l1_name,l2_code,l2_name,l3_code,l3_name
601360.SH,,,,,,,
601366.SH,利群股份,801200.SI,商贸零售,801203.SI,一般零售,852033.SI,多业态零售
601368.SH,绿城水务,801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理
601369.SH,,,,,,,
601375.SH,,,,,,,
601377.SH,兴业证券,801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ
601388.SH,怡球资源,801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝
601390.SH,中国中铁,801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程
601398.SH,工商银行,801780.SI,银行,801782.SI,国有大型银行Ⅱ,857821.SI,国有大型银行Ⅲ
601399.SH,,,,,,,
601456.SH,国联民生,801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ
601500.SH,通用股份,801880.SI,汽车,801093.SI,汽车零部件,850924.SI,轮胎轮毂
601512.SH,中新集团,801180.SI,房地产,801181.SI,房地产开发,851813.SI,产业地产
601515.SH,衢州东峰,801140.SI,轻工制造,801141.SI,包装印刷,851425.SI,纸包装
601518.SH,吉林高速,801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路
601519.SH,大智慧,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
601528.SH,,,,,,,
601555.SH,东吴证券,801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ
601566.SH,九牧王,801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装
601567.SH,,,,,,,
601568.SH,,,,,,,
601577.SH,长沙银行,801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ
601579.SH,,,,,,,
601588.SH,北辰实业,801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发
601595.SH,上海电影,801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作
601598.SH,中国外运,801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流
601599.SH,浙文影业,801130.SI,纺织服饰,801131.SI,纺织制造,851316.SI,其他纺织
601600.SH,中国铝业,801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝
601601.SH,中国太保,801790.SI,非银金融,801194.SI,保险Ⅱ,851941.SI,保险Ⅲ
601606.SH,,,,,,,
601607.SH,上海医药,801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通
601608.SH,中信重工,801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备
601609.SH,金田股份,801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜
601611.SH,中国核建,801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程
601615.SH,明阳智能,801730.SI,电力设备,801736.SI,风电设备,857361.SI,风电整机
601616.SH,广电电气,801730.SI,电力设备,801738.SI,电网设备,857382.SI,配电设备
601618.SH,中国中冶,801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程
601619.SH,嘉泽新能,801160.SI,公用事业,801161.SI,电力,851617.SI,风力发电
601628.SH,中国人寿,801790.SI,非银金融,801194.SI,保险Ⅱ,851941.SI,保险Ⅲ
601633.SH,长城汽车,801880.SI,汽车,801095.SI,乘用车,850952.SI,综合乘用车
601636.SH,旗滨集团,801710.SI,建筑材料,801712.SI,玻璃玻纤,857121.SI,玻璃制造
601658.SH,邮储银行,801780.SI,银行,801782.SI,国有大型银行Ⅱ,857821.SI,国有大型银行Ⅲ
601665.SH,,,,,,,
601666.SH,平煤股份,801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤
601668.SH,中国建筑,801720.SI,建筑装饰,801721.SI,房屋建设Ⅱ,850623.SI,房屋建设Ⅲ
601669.SH,中国电建,801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程
601677.SH,明泰铝业,801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝
601678.SH,,,,,,,
601686.SH,,,,,,,
601688.SH,华泰证券,801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ
601689.SH,拓普集团,801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统
601696.SH,,,,,,,
601698.SH,中国卫通,801740.SI,国防军工,801741.SI,航天装备Ⅱ,857411.SI,航天装备Ⅲ
601699.SH,潞安环能,801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤
601700.SH,风范股份,801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他
601702.SH,,,,,,,
601717.SH,,,,,,,
601727.SH,上海电气,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857331.SI,综合电力设备商
601728.SH,,,,,,,
601766.SH,中国中车,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ
601777.SH,千里科技,801880.SI,汽车,801881.SI,摩托车及其他,858812.SI,摩托车
601778.SH,,,,,,,
601788.SH,光大证券,801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ
601789.SH,宁波建工,801720.SI,建筑装饰,801721.SI,房屋建设Ⅱ,850623.SI,房屋建设Ⅲ
601798.SH,蓝科高新,801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备
601799.SH,,,,,,,
601800.SH,中国交建,801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程
601801.SH,皖新传媒,801760.SI,传媒,801769.SI,出版,857692.SI,大众出版
601808.SH,中海油服,801960.SI,石油石化,801962.SI,油服工程,859621.SI,油田服务
601811.SH,新华文轩,801760.SI,传媒,801769.SI,出版,857691.SI,教育出版
601816.SH,京沪高铁,801170.SI,交通运输,801179.SI,铁路公路,851771.SI,铁路运输
601818.SH,光大银行,801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ
601825.SH,,,,,,,
601827.SH,三峰环境,801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理
601828.SH,,,,,,,
601838.SH,成都银行,801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ
601857.SH,中国石油,801960.SI,石油石化,801963.SI,炼化及贸易,859631.SI,炼油化工
601858.SH,中国科传,801760.SI,传媒,801769.SI,出版,857692.SI,大众出版
601860.SH,紫金银行,801780.SI,银行,801785.SI,农商行Ⅱ,857851.SI,农商行Ⅲ
601865.SH,,,,,,,
601866.SH,中远海发,801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运
601868.SH,,,,,,,
601869.SH,长飞光纤,801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套
601872.SH,招商轮船,801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运
601877.SH,正泰电器,801730.SI,电力设备,801738.SI,电网设备,857382.SI,配电设备
601878.SH,浙商证券,801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ
601880.SH,,,,,,,
601881.SH,中国银河,801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ
601882.SH,海天精工,801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具
601886.SH,江河集团,801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ
601888.SH,,,,,,,
601890.SH,亚星锚链,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ
601898.SH,中煤能源,801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤
601899.SH,,,,,,,
601900.SH,南方传媒,801760.SI,传媒,801769.SI,出版,857691.SI,教育出版
601901.SH,方正证券,801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ
601908.SH,京运通,801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电
601916.SH,,,,,,,
601918.SH,新集能源,801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤
601919.SH,中远海控,801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运
601921.SH,,,,,,,
601928.SH,凤凰传媒,801760.SI,传媒,801769.SI,出版,857691.SI,教育出版
601929.SH,吉视传媒,801760.SI,传媒,801995.SI,电视广播Ⅱ,859951.SI,电视广播Ⅲ
601933.SH,永辉超市,801200.SI,商贸零售,801203.SI,一般零售,852032.SI,超市
601939.SH,建设银行,801780.SI,银行,801782.SI,国有大型银行Ⅱ,857821.SI,国有大型银行Ⅲ
601949.SH,中国出版,801760.SI,传媒,801769.SI,出版,857692.SI,大众出版
601952.SH,苏垦农发,801010.SI,农林牧渔,801016.SI,种植业,850112.SI,粮食种植
601956.SH,东贝集团,801110.SI,家用电器,801116.SI,家电零部件Ⅱ,851161.SI,家电零部件Ⅲ
601958.SH,,,,,,,
601963.SH,,,,,,,
601965.SH,中国汽研,801880.SI,汽车,801092.SI,汽车服务,850233.SI,汽车综合服务
601966.SH,玲珑轮胎,801880.SI,汽车,801093.SI,汽车零部件,850924.SI,轮胎轮毂
601968.SH,宝钢包装,801140.SI,轻工制造,801141.SI,包装印刷,851423.SI,金属包装
601969.SH,,,,,,,
601975.SH,招商南油,801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运
601985.SH,,,,,,,
601988.SH,中国银行,801780.SI,银行,801782.SI,国有大型银行Ⅱ,857821.SI,国有大型银行Ⅲ
601990.SH,,,,,,,
601991.SH,大唐发电,801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电
601992.SH,金隅集团,801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造
601995.SH,,,,,,,
601996.SH,,,,,,,
601997.SH,贵阳银行,801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ
601998.SH,中信银行,801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ
601999.SH,出版传媒,801760.SI,传媒,801769.SI,出版,857692.SI,大众出版
603000.SH,人民网,801760.SI,传媒,801767.SI,数字媒体,857674.SI,门户网站
603001.SH,奥康国际,801130.SI,纺织服饰,801132.SI,服装家纺,851325.SI,鞋帽及其他
603002.SH,,,,,,,
603004.SH,,,,,,,
603005.SH,晶方科技,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测
603006.SH,联明股份,801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件
603007.SH,*ST花王,801720.SI,建筑装饰,801723.SI,基础建设,857251.SI,园林工程
603009.SH,北特科技,801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统
603010.SH,万盛股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品
603011.SH,合锻智能,801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备
603012.SH,创力集团,801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备
603013.SH,,,,,,,
603014.SH,,,,,,,
603015.SH,弘讯科技,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备
603016.SH,,,,,,,
603017.SH,,,,,,,
603018.SH,,,,,,,
603019.SH,中科曙光,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
603020.SH,,,,,,,
603022.SH,新通联,801140.SI,轻工制造,801141.SI,包装印刷,851426.SI,综合包装
603023.SH,,,,,,,
603025.SH,大豪科技,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备
603026.SH,,,,,,,
603027.SH,千禾味业,801120.SI,食品饮料,801129.SI,调味发酵品Ⅱ,851242.SI,调味发酵品Ⅲ
603028.SH,,,,,,,
603029.SH,,,,,,,
603030.SH,全筑股份,801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ
603031.SH,,,,,,,
603032.SH,,,,,,,
603033.SH,三维股份,801030.SI,基础化工,801037.SI,橡胶,850362.SI,其他橡胶制品
603035.SH,常熟汽饰,801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件
603036.SH,如通股份,801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备
603037.SH,,,,,,,
603038.SH,华立股份,801710.SI,建筑材料,801713.SI,装修建材,850614.SI,其他建材
603039.SH,泛微网络,801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件
603040.SH,新坐标,801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统
603041.SH,,,,,,,
603042.SH,华脉科技,801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套
603043.SH,,,,,,,
603045.SH,,,,,,,
603048.SH,,,,,,,
603049.SH,中策橡胶,801880.SI,汽车,801093.SI,汽车零部件,850924.SI,轮胎轮毂
603050.SH,科林电气,801730.SI,电力设备,801738.SI,电网设备,857321.SI,电网自动化设备
603051.SH,,,,,,,
603052.SH,,,,,,,
603053.SH,成都燃气,801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ
603055.SH,台华新材,801130.SI,纺织服饰,801131.SI,纺织制造,851316.SI,其他纺织
603056.SH,,,,,,,
603057.SH,紫燕食品,801120.SI,食品饮料,801128.SI,休闲食品,851283.SI,熟食
603058.SH,,,,,,,
603059.SH,倍加洁,801980.SI,美容护理,801981.SI,个护用品,859812.SI,洗护用品
603060.SH,,,,,,,
603061.SH,,,,,,,
603062.SH,,,,,,,
603063.SH,禾望电气,801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件
603065.SH,宿迁联盛,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品
603066.SH,音飞储存,801170.SI,交通运输,801178.SI,物流,851786.SI,仓储物流
603067.SH,振华股份,801030.SI,基础化工,801033.SI,化学原料,850323.SI,无机盐
603068.SH,博通集成,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计
603069.SH,海汽集团,801170.SI,交通运输,801179.SI,铁路公路,851721.SI,公交
603070.SH,万控智造,801730.SI,电力设备,801738.SI,电网设备,857382.SI,配电设备
603071.SH,,,,,,,
603072.SH,,,,,,,
603073.SH,彩蝶实业,801030.SI,基础化工,801032.SI,化学纤维,850341.SI,涤纶
603075.SH,,,,,,,
603076.SH,乐惠国际,801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备
603077.SH,,,,,,,
603078.SH,,,,,,,
603079.SH,,,,,,,
603080.SH,新疆火炬,801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ
603081.SH,大丰实业,801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备
603082.SH,北自科技,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备
603083.SH,剑桥科技,801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件
603085.SH,,,,,,,
603086.SH,先达股份,801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药
603087.SH,甘李药业,801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品
603088.SH,宁波精达,801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具
603089.SH,,,,,,,
603090.SH,宏盛股份,801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备
603091.SH,,,,,,,
603092.SH,,,,,,,
603093.SH,南华期货,801790.SI,非银金融,801191.SI,多元金融,851923.SI,期货
603095.SH,,,,,,,
603096.SH,新经典,801760.SI,传媒,801769.SI,出版,857692.SI,大众出版
603097.SH,,,,,,,
603098.SH,森特股份,801720.SI,建筑装饰,801724.SI,专业工程,857241.SI,钢结构
603099.SH,,,,,,,
603100.SH,,,,,,,
603101.SH,,,,,,,
603102.SH,,,,,,,
603103.SH,横店影视,801760.SI,传媒,801766.SI,影视院线,857662.SI,院线
603105.SH,芯能科技,801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电
603106.SH,恒银科技,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
603107.SH,,,,,,,
603108.SH,,,,,,,
603109.SH,神驰机电,801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件
603110.SH,东方材料,801030.SI,基础化工,801034.SI,化学制品,850335.SI,涂料油墨
603111.SH,,,,,,,
603112.SH,华翔股份,801110.SI,家用电器,801116.SI,家电零部件Ⅱ,851161.SI,家电零部件Ⅲ
603113.SH,,,,,,,
603115.SH,海星股份,801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝
603116.SH,,,,,,,
603117.SH,万林物流,801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流
603118.SH,,,,,,,
603119.SH,,,,,,,
603120.SH,,,,,,,
603121.SH,华培动力,801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统
603122.SH,合富中国,801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通
603123.SH,翠微股份,801200.SI,商贸零售,801203.SI,一般零售,852031.SI,百货
603124.SH,,,,,,,
603125.SH,常青科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品
603126.SH,,,,,,,
603127.SH,昭衍新药,801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包
603128.SH,华贸物流,801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流
603129.SH,,,,,,,
603130.SH,,,,,,,
603131.SH,上海沪工,801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备
603132.SH,金徽股份,801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌
603135.SH,中重科技,801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备
603136.SH,,,,,,,
603137.SH,,,,,,,
603138.SH,海量数据,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
603139.SH,康惠股份,801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ
603150.SH,万朗磁塑,801030.SI,基础化工,801036.SI,塑料,850351.SI,其他塑料制品
603151.SH,,,,,,,
603153.SH,上海建科,801720.SI,建筑装饰,801726.SI,工程咨询服务Ⅱ,857261.SI,工程咨询服务Ⅲ
603155.SH,,,,,,,
603156.SH,养元饮品,801120.SI,食品饮料,801127.SI,饮料乳品,851271.SI,软饮料
603158.SH,腾龙股份,801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统
603159.SH,上海亚虹,801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备
603160.SH,,,,,,,
603161.SH,科华控股,801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统
603162.SH,海通发展,801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运
603163.SH,,,,,,,
603165.SH,荣晟环保,801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸
603166.SH,福达股份,801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统
603167.SH,,,,,,,
603168.SH,莎普爱思,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
603169.SH,,,,,,,
603170.SH,,,,,,,
603171.SH,,,,,,,
603172.SH,,,,,,,
603173.SH,,,,,,,
603175.SH,,,,,,,
603176.SH,汇通集团,801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程
603177.SH,,,,,,,
603178.SH,圣龙股份,801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统
603179.SH,新泉股份,801880.SI,汽车,801093.SI,汽车零部件,850926.SI,汽车电子电气系统
603180.SH,金牌家居,801140.SI,轻工制造,801142.SI,家居用品,851438.SI,定制家居
603181.SH,,,,,,,
603182.SH,嘉华股份,801010.SI,农林牧渔,801012.SI,农产品加工,850152.SI,粮油加工
603183.SH,,,,,,,
603185.SH,,,,,,,
603186.SH,华正新材,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板
603187.SH,海容冷链,801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备
603188.SH,亚邦股份,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品
603190.SH,亚通精工,801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件
603191.SH,望变电气,801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备
603192.SH,汇得科技,801030.SI,基础化工,801034.SI,化学制品,850372.SI,聚氨酯
603193.SH,,,,,,,
603194.SH,,,,,,,
603195.SH,公牛集团,801140.SI,轻工制造,801142.SI,家居用品,851491.SI,其他家居用品
603196.SH,日播时尚,801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装
603197.SH,保隆科技,801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件
603198.SH,,,,,,,
603199.SH,九华旅游,801210.SI,社会服务,801993.SI,旅游及景区,852112.SI,自然景区
603200.SH,上海洗霸,801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理
603201.SH,,,,,,,
603202.SH,天有为,801880.SI,汽车,801093.SI,汽车零部件,850926.SI,汽车电子电气系统
603203.SH,,,,,,,
603205.SH,,,,,,,
603206.SH,嘉环科技,801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务
603207.SH,,,,,,,
603208.SH,江山欧派,801140.SI,轻工制造,801142.SI,家居用品,851438.SI,定制家居
603209.SH,,,,,,,
603210.SH,,,,,,,
603211.SH,晋拓股份,801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件
603212.SH,赛伍技术,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材
603213.SH,,,,,,,
603214.SH,,,,,,,
603215.SH,,,,,,,
603216.SH,,,,,,,
603217.SH,元利科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品
603218.SH,,,,,,,
603219.SH,,,,,,,
603220.SH,中贝通信,801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务
603221.SH,爱丽家居,801140.SI,轻工制造,801142.SI,家居用品,851436.SI,瓷砖地板
603222.SH,,,,,,,
603223.SH,,,,,,,
603225.SH,新凤鸣,801030.SI,基础化工,801032.SI,化学纤维,850341.SI,涤纶
603226.SH,菲林格尔,801140.SI,轻工制造,801142.SI,家居用品,851436.SI,瓷砖地板
603227.SH,雪峰科技,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品
603228.SH,景旺电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板
603229.SH,奥翔药业,801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药
603230.SH,,,,,,,
603231.SH,,,,,,,
603232.SH,格尔软件,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
603233.SH,大参林,801150.SI,医药生物,801154.SI,医药商业,851543.SI,线下药店
603235.SH,天新药业,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂
603236.SH,移远通信,801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件
603237.SH,五芳斋,801120.SI,食品饮料,801124.SI,食品加工,851246.SI,预加工食品
603238.SH,,,,,,,
603239.SH,浙江仙通,801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件
603248.SH,,,,,,,
603255.SH,,,,,,,
603256.SH,宏和科技,801710.SI,建筑材料,801712.SI,玻璃玻纤,857122.SI,玻纤制造
603257.SH,,,,,,,
603258.SH,电魂网络,801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ
603259.SH,,,,,,,
603260.SH,,,,,,,
603262.SH,技源集团,801120.SI,食品饮料,801124.SI,食品加工,851247.SI,保健品
603266.SH,天龙股份,801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件
603267.SH,,,,,,,
603268.SH,*ST松发,801140.SI,轻工制造,801142.SI,家居用品,851491.SI,其他家居用品
603269.SH,海鸥股份,801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备
603270.SH,,,,,,,
603271.SH,永杰新材,801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝
603273.SH,,,,,,,
603275.SH,,,,,,,
603276.SH,,,,,,,
603277.SH,银都股份,801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备
603278.SH,大业股份,801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品
603279.SH,景津装备,801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备
603280.SH,,,,,,,
603281.SH,,,,,,,
603282.SH,亚光股份,801970.SI,环保,801972.SI,环保设备Ⅱ,859721.SI,环保设备Ⅲ
603283.SH,,,,,,,
603284.SH,C林平,801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸
603285.SH,,,,,,,
603286.SH,日盈电子,801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统
603288.SH,海天味业,801120.SI,食品饮料,801129.SI,调味发酵品Ⅱ,851242.SI,调味发酵品Ⅲ
603289.SH,泰瑞机器,801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备
603290.SH,斯达半导,801080.SI,电子,801081.SI,半导体,850812.SI,分立器件
603291.SH,联合水务,801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理
603293.SH,,,,,,,
603296.SH,,,,,,,
603297.SH,永新光学,801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件
603298.SH,,,,,,,
603299.SH,,,,,,,
603300.SH,,,,,,,
603301.SH,振德医疗,801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材
603303.SH,,,,,,,
603305.SH,旭升集团,801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统
603306.SH,华懋科技,801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件
603307.SH,,,,,,,
603308.SH,应流股份,801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品
603309.SH,维力医疗,801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材
603310.SH,,,,,,,
603311.SH,金海高科,801110.SI,家用电器,801116.SI,家电零部件Ⅱ,851161.SI,家电零部件Ⅲ
603312.SH,,,,,,,
603313.SH,梦百合,801140.SI,轻工制造,801142.SI,家居用品,851437.SI,成品家居
603315.SH,福鞍股份,801970.SI,环保,801971.SI,环境治理,859711.SI,大气治理
603316.SH,诚邦股份,801720.SI,建筑装饰,801723.SI,基础建设,857251.SI,园林工程
603317.SH,天味食品,801120.SI,食品饮料,801129.SI,调味发酵品Ⅱ,851242.SI,调味发酵品Ⅲ
603318.SH,,,,,,,
603319.SH,美湖股份,801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统
603320.SH,迪贝电气,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ
603321.SH,梅轮电梯,801890.SI,机械设备,801074.SI,专用设备,850728.SI,楼宇设备
603322.SH,超讯通信,801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务
603323.SH,苏农银行,801780.SI,银行,801785.SI,农商行Ⅱ,857851.SI,农商行Ⅲ
603324.SH,,,,,,,
603325.SH,,,,,,,
603326.SH,我乐家居,801140.SI,轻工制造,801142.SI,家居用品,851438.SI,定制家居
603327.SH,福蓉科技,801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装
603328.SH,,,,,,,
603329.SH,上海雅仕,801170.SI,交通运输,801178.SI,物流,851782.SI,原材料供应链服务
603330.SH,,,,,,,
603331.SH,百达精工,801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备
603332.SH,苏州龙杰,801030.SI,基础化工,801032.SI,化学纤维,850341.SI,涤纶
603333.SH,尚纬股份,801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他
603334.SH,,,,,,,
603335.SH,迪生力,801880.SI,汽车,801093.SI,汽车零部件,850924.SI,轮胎轮毂
603336.SH,,,,,,,
603337.SH,,,,,,,
603338.SH,,,,,,,
603339.SH,四方科技,801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备
603341.SH,,,,,,,
603344.SH,,,,,,,
603345.SH,,,,,,,
603348.SH,,,,,,,
603350.SH,,,,,,,
603351.SH,威尔药业,801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药
603352.SH,,,,,,,
603353.SH,,,,,,,
